ID,stage2_flow_deviation,stage2_density_deviation,stage2_viscosity_deviation,stage2_co2_deviation,stage2_o2_deviation,stage2_n_deviation,stage3_flow_deviation,stage3_density_deviation,stage3_viscosity_deviation,stage3_co2_deviation,stage3_o2_deviation,stage3_n_deviation,stage4_flow_deviation,stage4_density_deviation,stage4_viscosity_deviation,stage4_co2_deviation,stage4_o2_deviation,stage4_n_deviation,target
108,-14.7909021,5.087566881,-0.65486096,2.234533496,-0.139005761,3.549360295,-2.718497618,-3.64211078,-3.411218717,-0.689744124,6.910559391,3.549360295,2.996943151,-2.417817239,-14.7909021,14.1203152,-4.867769061,-0.965029224,0
109,-1.382159163,8.037163953,-1.651070166,0.054993615,-0.34733434,-0.500938351,-0.103890313,0.694632941,0.043666978,0.502083963,2.103114099,-1.324305708,3.29502619,-0.268028277,-1.382159163,3.211351611,-1.721217119,-1.891973562,0
110,7.843482371,-1.413393166,-2.285677393,0.631403493,-0.713385521,-4.551236996,2.510716992,4.219777828,0.279495638,1.066616014,-5.163772367,-4.551236996,-0.89053633,0.01935249,7.843482371,-13.69240474,1.425334822,0.457186895,0
111,4.579991645,5.79423682,-2.920284619,-0.85583204,-0.355858654,1.926646471,5.125324297,1.77556402,0.544958506,2.105711164,-0.37433307,1.926646471,-0.79633491,-0.847779593,4.579991645,-8.371566127,4.428424474,1.1048332,1
112,-2.663495684,-8.954823772,-1.833818832,0.422124489,0.604096163,-3.469574565,-2.378521391,-2.301846787,-0.101335912,-0.625174311,-2.092148592,-3.469574565,1.094312809,-6.254103489,-2.906156971,3.925254216,-3.914288443,1.665989596,1
113,-9.906983012,0.425405703,-0.747353045,1.700081017,-0.695437638,-3.434842796,0.324269122,-2.160223563,-3.773905194,0.138230465,4.766999812,-3.434842796,1.711353474,-4.4315922,-9.906983012,6.543143928,-2.15116753,-1.204133132,0
114,2.213192487,-1.095881897,0.339112742,-3.531640341,0.82991285,-2.654348923,3.027059634,1.484645551,-1.660373316,-0.305175021,3.171383903,-2.654348923,2.328394138,-0.384098248,2.213192487,9.161033639,1.248321785,-0.60467533,0
115,5.819609183,-1.539755803,1.425578529,-1.19283937,1.182258453,-4.158309856,5.729850146,1.955059947,-0.59964457,1.189905069,1.575767994,-4.158309856,-0.824457488,-0.996268578,0.563730541,3.126222648,-0.926216743,-0.11179654,0
116,9.42602588,5.552898966,-1.230243326,5.219626444,-0.417370114,-8.984398535,3.600867381,1.642371045,2.184851081,1.160737686,-1.832456633,-4.044642127,1.557629761,-1.608438908,9.42602588,0.081430594,-4.591977682,-0.441083915,0
117,2.078336445,8.647138707,-4.043161012,-0.022237465,0.422697026,-3.930974398,1.471884617,1.988080077,2.507683715,1.131570304,5.132516837,-3.930974398,4.739873213,-1.823015658,3.607954569,10.84184726,-3.067214008,0.392411387,1
118,-2.210116742,-3.167505278,-5.174992452,0.195943041,-0.633468983,-1.485202996,0.869989129,2.5862869,2.005872489,-1.964889547,-2.586632142,-1.485202996,-3.256323833,-1.96278024,-2.210116742,4.56984916,-2.921869037,1.225906688,1
119,-3.589543945,-2.125816133,-3.060941365,-1.268031786,0.993802526,-0.820401956,-4.156107813,3.184493724,1.504061263,-1.458144934,-0.027825865,-0.633685191,1.273545516,1.228097301,0.459283448,5.836535565,-2.776524065,-1.030472126,0
120,-4.968971148,-1.084126988,-0.946890277,-1.686216239,0.068479378,-2.054564192,-9.182204754,-2.840673778,-2.772677229,-1.006598258,1.714576575,0.217832614,3.867427471,1.16690742,-4.968971148,3.492134904,-0.355728417,0.712753067,0
121,-2.593433007,8.162118704,-0.80217565,-1.232801233,-0.109327617,-3.288726427,-8.864244381,-0.531466292,0.413455039,5.589377216,-2.267476191,-3.288726427,3.632039692,1.105717539,-2.593433007,-2.036466235,-1.286207639,-0.785490484,0
122,2.589625209,-0.668312077,-0.657461022,0.527882971,1.764015493,1.035642618,-8.546284008,1.777741194,2.628502462,-2.253355198,3.030089238,1.035642618,3.396651913,-1.66691513,2.589625209,-5.551186584,-2.216686862,1.448303851,0
123,-7.695432935,6.810805005,1.656139356,2.288567175,-0.634352868,1.644541154,-2.222139921,-3.350039021,2.777380409,1.200313198,-0.262067445,2.912959467,-0.370970847,-0.156289567,-7.695432935,3.303258479,-1.478538665,0.265156903,1
124,-9.862722859,6.584643549,3.969739734,0.451610844,-0.306050865,2.253439691,4.102004165,0.816972844,0.315946344,-0.15216778,4.722038354,2.253439691,-3.019722559,0.476282822,-9.862722859,9.055336294,-0.740390468,-1.300415959,0
125,-7.601103569,6.358482094,2.93633266,3.806617701,-1.447139157,-0.93526616,1.615887722,-0.355935393,-2.145487722,2.835509261,4.707895935,-0.93526616,3.565920028,-0.115986589,-9.257596681,5.332172624,-1.429532262,0.470520343,0
126,-5.33948428,5.794930525,1.87207244,-0.376028168,1.398286342,-0.759912825,1.143138646,2.281013769,-1.605359723,7.907094356,4.693753515,0.641905995,-1.238433328,2.907803586,-5.33948428,-11.74519876,-3.654763621,-1.718556624,1
127,-5.957139754,5.231378955,0.80781222,0.271793629,0.884590309,2.219078149,2.542441211,-0.564168196,-0.412627582,5.691299057,4.679611096,2.219078149,-1.864913425,-2.001813502,-5.957139754,10.49114527,-2.028053975,-0.589430614,0
128,9.012739458,-1.362248771,-0.256448,0.919615426,-1.797936804,-0.799136818,0.781837728,1.21797548,0.78010456,3.475503758,-5.134670586,-0.799136818,1.478672495,2.083391973,9.012739458,-1.6625316,-1.951193517,-0.042940077,1
129,5.433765707,-2.005317037,-1.320708221,-0.915824329,-1.009336266,-2.946998816,3.469632944,3.548046706,-0.256624911,-1.393845873,-4.621754771,-2.946998816,-3.071640394,3.593428747,5.407010683,-6.891584696,1.208047007,0.231820321,0
130,1.854791957,5.299284414,-2.701417291,-1.756801395,-0.644966623,-0.200042356,2.525440835,3.253965376,4.08425662,3.2316153,-0.96439835,-0.200042356,2.198118241,4.760239814,1.854791957,-7.947839522,-3.892794959,0.335741991,0
131,-4.257840318,-2.820869138,-2.464384616,-0.510780201,-0.142351527,-4.531957247,3.94143469,-0.583008663,-3.172105005,1.603711559,-2.851667263,-4.531957247,2.360269994,1.189027637,-4.257840318,1.92179846,-1.758958359,0.537960503,0
132,12.60810694,-4.073461761,-2.22735194,-0.278002631,0.065673163,-2.776749708,5.357428545,5.449151956,4.230992629,-0.024192182,-3.020969559,-2.776749708,2.522421747,1.41313729,12.60810694,-2.356587306,1.794546485,1.606942662,0
133,11.76923401,-3.035877191,-1.990319265,0.301424388,-0.314098756,-2.632324473,6.713918928,3.01270053,3.130531664,-2.869934231,-3.190271854,-2.632324473,-5.225513229,3.333522366,11.76923401,-12.4549761,0.893027063,2.675924822,0
134,4.621360418,12.36424195,-0.018415377,2.980377736,-0.050936737,-4.160550208,10.996924,1.772156366,1.858049731,3.241271099,-2.426882588,-4.160550208,1.579734211,5.253907441,4.621360418,-8.003538295,1.846951795,-0.340367574,0
135,9.574766304,-9.337897668,0.094995074,-1.861698533,0.510071827,-1.883824463,-7.93020311,0.125953674,1.108567521,-5.263768601,-0.045969808,-1.883824463,5.409271528,0.678480732,9.574766304,8.455181316,-1.626265625,-1.100473585,0
136,-0.414360906,1.280182178,0.208405524,2.50885528,-0.320185219,-4.564976568,4.630366276,1.421572963,-2.4904688,2.564586961,1.974363324,-0.257627804,4.769827309,-3.896945976,-0.414360906,2.685985975,0.545068879,-1.253576022,0
137,-5.663080946,8.297277335,0.269819978,5.423399235,0.983482494,1.368568855,-1.786815252,-2.729412323,1.276443148,-1.286608419,2.009579035,1.368568855,7.828451724,-4.083949067,1.099076567,6.721519053,-2.795645895,-0.459388651,0
138,-10.91180099,11.07178843,0.331234432,3.898121903,-0.053624688,3.758864762,5.964752616,-2.77947958,-3.304590388,2.807565286,4.663676869,3.758864762,0.644101103,-1.619892773,-10.91180099,9.97647216,-1.378838469,0.33479872,0
139,3.775633301,-9.430398674,-1.470128118,-3.575239988,-0.595773168,0.260826728,-11.08310537,0.85480078,0.240294642,-7.322878059,1.916346339,0.260826728,-0.020583106,0.653518714,3.775633301,3.911053823,0.300244284,0.502612861,0
140,-2.989964357,-0.828112694,-3.271490668,1.228088589,0.810857375,-1.451841907,-8.477460435,-3.301808366,0.03168734,-2.369945961,-0.83098419,-5.048570151,-2.002715184,-0.427160994,-2.989964357,-2.154364514,-1.287332345,1.22060595,0
141,-2.734746752,-0.92372131,2.588017965,5.045524822,-0.13723909,-3.164510542,8.015395884,-0.061280516,-3.347183561,0.895948381,0.401963858,-3.164510542,1.434830067,-1.348801392,-0.13747834,2.81170666,-3.31484768,2.303019859,0
142,-2.479529148,-1.019329926,1.331550271,-4.660325118,0.507619327,-2.994920241,-2.515836789,1.695978644,1.766389227,0.895531772,-2.730104102,-2.994920241,1.711453433,3.318869681,-2.479529148,4.522841946,-3.214471563,-1.065013385,0
143,2.911868341,-3.635904895,0.075082577,-3.272921385,1.06770637,4.843367107,0.757247161,2.265708981,0.342863015,0.895115163,1.616188723,-2.803622861,0.60770402,0.178720641,2.911868341,-12.15246131,0.834112085,-0.396490161,1
144,7.467550328,-9.739578105,-1.181385117,-1.885517653,1.076472636,-2.612325481,0.600097831,4.86548589,2.818383726,-6.316372952,-0.714550779,-2.612325481,3.243947951,-1.660183794,7.467550328,-2.590245792,-2.775078595,-0.477466926,0
145,-0.443933801,4.535761591,-0.657028442,0.830732384,-0.998070825,-1.976671656,0.442948502,-0.470567063,-0.895619326,-0.915561846,-1.737036,-1.976671656,-5.750337946,1.069799751,-0.443933801,-7.483712097,1.589415996,-0.658890883,0
146,3.345078799,3.857587408,-0.043385688,3.546982422,0.216551557,0.084816843,5.097662627,0.25815269,-1.722612268,1.038972367,-3.506326772,0.084816843,-4.953836025,2.287422065,-5.218034796,-7.461905943,1.27173258,1.199242183,1
147,7.1340914,3.179413226,-0.36271849,1.533162501,-0.519428144,-1.343064063,9.752376753,4.174956509,-2.058773714,2.99350658,-1.62680324,-3.722085702,-4.157334104,-1.571903769,7.1340914,-2.658273575,0.954049165,-0.078123579,0
148,0.144924714,2.501239043,-0.682051291,-0.48065742,-0.342708614,-2.770944969,-0.33747079,4.045685709,-2.394935161,-2.184197456,-3.747355809,-2.770944969,-3.360832183,1.626908461,0.144924714,-2.292328595,-1.841938338,0.58767917,0
149,2.892591123,1.82306486,4.826627706,1.195538631,-1.391102564,2.163760923,0.234315001,1.123973268,4.635018143,1.506818641,-1.084723243,-1.23344605,6.636315055,-1.824749839,2.892591123,-5.088077905,2.964562328,1.232822701,1
150,-7.46127546,1.479330472,2.366697051,-0.341840179,0.032800181,0.304052869,0.548629907,-0.352278995,3.797094633,3.111586208,-1.805643022,0.304052869,0.359281133,-3.856613054,-7.46127546,-9.758223608,-1.149370045,0.058919624,1
151,1.914293538,-9.263447665,0.83492679,-3.052898049,0.860937161,-2.865424339,7.942153358,3.369073017,2.959171122,-2.863813771,-2.440738745,-2.865424339,-2.681373119,-1.177094491,1.914293538,-2.864594817,-2.436419635,0.389194043,0
152,5.05706647,13.1335695,-0.696843471,4.682698726,-0.150024279,-1.774015116,15.33567681,2.956566634,-1.804093444,1.841757312,-2.089138303,-1.774015116,-3.645394736,-0.593947784,5.05706647,-5.130105967,-0.318456611,-0.027805755,0
153,1.983301886,0.172041562,2.73233971,2.696145177,-1.16098572,-1.47313052,6.235077392,3.218150697,-2.132471369,3.139336296,-2.43223891,-1.47313052,0.405854984,-0.010801077,1.983301886,-5.269284637,1.880592338,0.155727857,0
154,3.040734149,3.859290543,3.236811462,0.709591628,0.164100144,3.287061127,-0.361954589,-2.543380696,-0.887897046,4.43691528,0.9274857,-1.213355937,2.171815447,-0.764359596,3.040734149,-5.830483274,3.001734859,-0.902994109,1
155,4.098166412,1.795405974,1.715969711,1.408087455,0.669555232,-0.953581353,-1.606402754,2.164788695,0.356677277,-2.962648764,-0.043640258,-0.953581353,0.760989481,-3.69314739,4.098166412,-11.17146795,1.877804476,-0.835669963,0
156,-2.114338132,12.49662819,0.195127959,1.364668122,1.17501032,-2.946626072,-2.850850918,-1.597546575,-2.7367641,1.508565578,-0.020326225,0.260049955,5.580772226,1.781830185,6.719522592,8.424530408,1.486705207,-0.089644438,0
157,9.340878772,10.84441892,3.276359343,-0.211866292,0.610375172,-4.939670791,14.87117956,6.323915346,-1.889073503,-0.211614319,0.002987808,-1.223443206,0.360903372,-1.470528851,9.340878772,3.509909376,1.095605937,1.377415116,0
158,7.564691889,9.192209645,2.39909025,1.083265761,-1.960537771,-6.93271551,8.019327386,6.320680225,2.745278822,4.402964413,0.096971054,-6.93271551,-2.578196318,-0.1400895,7.564691889,-2.878633938,1.348392593,-0.782061012,0
159,4.805988486,-3.750281741,1.521821156,2.378397814,-0.613869158,3.684000354,1.167475213,-0.86569288,-2.005841987,-1.159159017,0.640917668,3.684000354,0.286362426,-2.677860772,4.805988486,-6.747071381,4.005206398,0.890719659,1
160,-5.945808689,-15.08809646,-0.737319578,1.576200761,1.361087537,1.422544969,0.044798554,1.623120726,-3.735618269,2.506562336,1.184864281,2.67660904,-0.013650563,-6.566842446,-5.945808689,2.531059956,0.595917447,2.563500331,0
161,-6.01249952,-10.36218599,-2.996460313,-0.688992086,0.330831101,-0.838910415,8.899231004,-1.678458301,-1.707234125,-0.2022133,-0.610451209,3.942919493,-1.346653595,-0.858624625,-6.01249952,3.64472349,-2.813371504,-0.681263314,0
162,-3.031416983,14.8169986,-2.519763335,3.004808918,0.892803503,5.209229945,17.75366345,1.960111291,2.644783167,-1.121712087,-1.419538423,5.209229945,-5.95896361,4.391527417,-3.031416983,-13.11067778,0.262775892,-0.464095651,0
163,0.093085021,7.006117847,-2.752953447,1.421950685,0.211552125,5.344487985,0.57595228,2.263427908,0.608213926,-2.041210873,-2.228625637,5.344487985,3.639175476,-0.603832308,0.093085021,-1.011449587,-1.006477073,-0.246927989,0
164,4.737577728,-0.804762901,-2.986143558,-2.891558832,-1.023846992,-2.855656897,0.61495191,2.934008183,4.867595005,-3.079116625,0.970446339,2.073844622,1.222885918,2.170230332,-0.391544175,2.216128245,0.593680967,-0.434004492,0
165,-1.337044896,-5.804252856,-3.21933367,-3.165072633,2.129312865,-1.19679874,-3.140005185,1.014547908,3.308560783,0.336352954,-0.85592203,-1.19679874,-3.777549488,-0.48204615,-0.876173371,-3.656612725,-1.627026681,0.235080227,0
166,-7.411667519,-10.80374281,-3.452523781,0.672480189,0.449148614,4.723578939,-19.70716897,-4.902945378,-4.107082005,-0.231539891,1.594285317,-1.767914772,6.782082173,-7.264908788,-7.411667519,2.430041201,4.91556786,0.54063008,1
167,-5.929206583,16.10918479,2.114444545,2.202306396,-1.316538475,-2.339030803,13.02570688,3.147430882,0.802721311,2.01722231,1.826861496,-2.339030803,-2.808435701,3.445561403,-5.929206583,-0.076181826,-2.659279261,-0.168005142,0
168,-4.385709297,13.05652973,3.777351218,3.832719287,-0.48652408,-1.009433787,6.854638218,1.635864208,2.099261539,4.26598451,-2.28698795,-1.009433787,-1.817915115,-2.02849381,-4.385709297,-7.536852363,-1.212097456,0.337247158,0
169,-9.001308572,10.00387467,1.278389978,1.921976756,-0.70771672,-2.32656425,0.683569557,-0.165369938,-2.804703536,3.239205174,4.364484305,-2.32656425,-0.827394529,-0.182246314,-9.001308572,4.833244727,-4.340390559,-0.103862844,0
170,-6.206612688,-7.586451891,-1.220571262,-2.495905509,-0.085144706,-1.337611573,-7.279218855,0.552300191,-1.937854354,-0.115899258,-2.049514414,-1.337611573,0.163126057,4.124517697,-6.206612688,4.745952214,-3.565830104,-0.544972846,0
171,4.735969601,-3.800481606,-2.864544347,-2.990388258,1.17050013,-1.139036387,-0.659999368,1.26997032,0.349053092,0.643084481,1.118973041,-1.139036387,2.893061183,-2.342231966,4.735969601,4.658659701,0.310101329,-1.296755937,0
172,3.4301387,0.415739999,-1.750618023,2.021869709,0.62387057,-1.020462927,1.733967025,0.823734339,-1.791517676,-3.064264299,0.632569271,0.615454893,1.33970017,-1.74216951,3.4301387,4.57380574,0.837765964,-1.021981748,0
173,-4.907209876,7.562538819,-0.636691699,-3.925342972,1.551018005,-0.901889468,2.945001357,0.938245496,-0.700575819,4.179221275,0.621874427,-0.901889468,-0.213660843,1.895247011,-4.907209876,-2.018164663,-0.363977936,0.510316252,1
174,-3.419144583,1.669695991,-3.739953757,-4.336273782,-1.064106573,-2.133190708,1.827814799,1.495494165,0.426417992,-1.839389931,-4.191012312,-2.133190708,2.819983302,4.03598665,-0.841569178,2.096276099,-3.634839609,0.716566005,0
175,-1.931079289,-4.488602492,-2.052806514,-3.258787579,2.119949634,-0.87855287,0.71062824,-2.259157569,-2.308785213,-2.241128568,-2.072263597,0.551811548,4.610777875,-1.474059689,-1.931079289,11.40740258,-2.440945914,0.882354881,0
176,-7.381533864,-10.64690098,-0.365659271,-2.181301376,0.967268788,0.376084969,5.100322759,-3.956312626,-4.376649262,-1.239466706,0.046485117,0.376084969,0.705994682,-3.635445297,-7.381533864,-0.276124409,0.466815971,1.048143757,1
177,18.45163918,5.370421544,-2.246928382,-0.59533839,-1.528469237,-3.436780855,9.490017278,9.314745856,2.900150294,-0.65616378,-4.440285416,-3.436780855,7.020059486,-3.137196292,18.45163918,-12.0130082,-0.044428041,0.794942867,0
178,0.729595212,-1.782410569,-3.5858767,0.439974636,-0.014644795,-0.042184382,-4.128269724,-0.240226665,-1.204370225,0.789273646,3.488259299,-0.042184382,5.250223856,-2.638947288,0.729595212,6.164592265,-0.688528228,-0.557513557,0
179,-9.245231393,8.290291241,-0.12795598,0.857750432,0.697191073,3.110907306,0.389008726,-1.415488411,-2.125273713,1.27324936,0.086432647,3.110907306,4.064671451,0.300777579,-9.245231393,2.321981075,-2.328018078,-0.876478047,0
180,3.702357319,3.034206485,-2.045710045,1.095902467,1.882600919,0.782244818,4.306301999,3.761321869,-1.399262657,1.757225074,0.580836128,0.782244818,2.879119047,0.212928561,3.702357319,1.328023723,0.287279413,1.101810998,0
181,13.97824604,4.24017546,2.021818078,3.452008755,-0.362845615,-0.06732518,19.44475344,6.133064149,-0.673251601,0.767228892,-2.489724474,-8.758573736,-1.575376094,-0.896307294,13.97824604,4.137771454,-1.450296428,-0.766520852,0
182,1.038837366,-0.187506653,-0.618682398,3.083044818,0.638226876,-0.916895177,-6.5306141,0.466559132,0.052759455,-2.239416365,0.954743108,-3.017635226,3.186697964,1.560320589,1.038837366,6.947519185,-3.187872269,-0.170855032,0
183,-5.396308806,8.701245665,-1.238897856,2.714080881,-0.25042422,-1.766465175,3.154634193,-0.909537403,0.70104729,3.564389723,1.449349287,-1.766465175,2.774820734,1.29681908,-4.203771855,-5.230471048,3.594058777,0.85194361,0
184,-5.24829474,-4.419237854,-1.859113314,2.2233871,-0.738450899,-2.710166324,5.61474551,-0.559201118,1.349335126,4.48163352,-2.206473347,-2.710166324,2.362943505,1.03331757,-9.446381075,-8.788645279,-3.082205778,0.511439915,0
185,-5.100280674,1.787074965,-0.310775734,1.73269332,0.372297008,-2.009563722,0.680244699,-0.208864832,-1.192721183,1.648241737,-0.879169176,-2.009563722,1.951066275,-1.664235743,-3.40150571,-10.2782213,-1.741622091,0.803523084,0
186,2.643369654,7.56756328,1.727973943,1.241999539,-1.956902086,5.026392372,1.536693494,-0.267802063,3.22329696,2.982121822,1.190915055,5.026392372,2.306987988,0.011641235,2.643369654,-11.76779732,3.208404858,1.095606252,1
187,9.567040526,3.999658118,-5.21261677,3.324665966,-0.984873279,-5.189061268,6.503690987,5.457841629,1.225588313,3.809106305,-2.157581746,-5.189061268,-0.872612629,3.547174234,9.567040526,-12.0177308,1.630693287,-0.113861238,0
188,9.983641575,-1.883997698,-7.481546919,5.407332394,-0.012844472,-5.207928514,9.491765826,3.680264297,-1.670814052,5.250258934,0.640858153,-5.207928514,-7.837096277,2.406826331,9.983641575,-19.59797866,0.052981716,-0.222274796,0
189,-10.84087449,-0.217511298,5.06913989,2.666346776,0.36199056,-0.565121665,11.22266673,2.376019817,-3.238751964,4.9824569,3.439298052,-0.565121665,-3.834344581,0.97429393,-10.84087449,4.762821754,-0.649032192,0.243960549,0
190,-10.57846681,-4.418706309,-0.777199575,-0.074638842,-0.238353708,2.389810851,-8.822459249,1.505974995,1.396212171,2.489894378,4.28352272,2.389810851,2.193040054,-0.458238471,-7.311815207,7.982744465,-2.894256725,2.37805416,0
191,-3.782755922,-3.256578963,-1.113953458,-0.017585648,-0.838697977,3.353771282,2.924788561,0.866465801,-2.499125824,-1.082520809,3.955632577,3.353771282,1.258685878,-1.904039131,-3.782755922,11.20266718,-5.139481259,-0.294380155,0
192,-4.232845851,-2.094451616,-1.450707342,-0.869158092,0.236848112,0.964809434,0.400850469,0.690665193,-2.832899526,-1.16916704,6.535800033,0.964809434,1.09045011,-0.949113607,-4.232845851,14.42258989,-1.828927168,-0.990080694,0
193,-1.588986767,4.847746034,-1.787461225,-1.720730537,1.312394201,3.259002947,-3.894480667,0.514864585,-0.95902851,2.166881544,1.658824888,3.259002947,0.922214343,0.005811917,-1.588986767,11.17021156,0.208584692,-1.685781233,0
194,-0.026749652,11.78994368,2.358834046,0.603709128,0.061897236,3.457375972,5.308403098,0.339063978,0.658550328,5.502930128,0.301679395,3.457375972,1.42514049,-0.799320713,-0.026749652,-10.54719921,2.246096552,-1.217518298,1
195,-0.715458507,11.90599589,1.390740887,4.701465511,1.569890125,0.762893279,10.00065184,-0.197941955,2.276129167,1.644380491,1.227776267,0.762893279,-6.080711522,4.389369286,6.798372838,-7.960817897,4.283608411,-0.749255362,0
